

Results from heasarc_hipparcos: Hipparcos Main Catalog
Coordinate system:  Equatorial
|pm_ra   |pm_dec  |hip_number|vmag |ra_deg      |dec_deg     |hd_id |
|  -32.88|   21.81|     87883| 6.87|269.28743723|+37.80288395|163967|
|  -27.41|  -77.47|     80151| 6.87|245.40392791|-51.75088884|146981|
|   13.51|  -15.99|     16986| 6.87|054.61218708|+49.20571509| 22417|
|    0.92|   -7.08|     92266| 6.87|282.05582225|-19.19888926|173854|
|   31.98|  -14.97|     62614| 6.87|192.45254321|+26.43135394|111541|
|    5.58|   23.38|     93462| 6.87|285.52080959|+60.12841273|177696|
|  -10.06|   12.09|     83168| 6.87|254.95870705|+58.46255286|154081|
|   -3.33|    3.51|     41882| 6.87|128.09743552|-49.60133441| 72754|
|  -27.07|    4.63|     54814| 6.87|168.32292631|-50.12251812| 97592|
|    7.99|   -1.21|    104773| 6.87|318.37267212|-47.55069301|201789|
|   62.34|   -8.47|     98045| 6.87|298.84997231|-19.29284198|188352|
|    8.90|   18.60|     74935| 6.87|229.68961654|+58.50344231|136577|
|  -64.77|   18.22|     71934| 6.87|220.68793274|-19.31174276|129379|
|  -36.55|   22.30|     30605| 6.87|096.49230327|+58.60323104| 44536|
|   -2.39|  -21.59|      4058| 6.87|012.98788650|+33.89003340|  4961|
|   -1.37|   -0.93|      4006| 6.87|012.85804247|+63.78117106|  4841|
|   21.45|   21.00|     99801| 6.87|303.72560963|+32.86867122|192684|
|  -10.51|   14.06|     81933| 6.87|251.04404488|+23.51745811|151070|
|   39.73|   40.18|    108316| 6.87|329.14978103|+21.16113832|208551|
|  -16.73|   33.65|     34417| 6.87|107.02770868|-57.33120462| 55105|
|  -13.96|  -29.99|     42019| 6.87|128.47954751|+58.60731324| 72113|
|  -19.49|   -1.89|     46616| 6.87|142.58224979|-33.40386685| 82315|
|  -38.24|  -57.33|    114868| 6.87|349.00311475|+35.39982572|219512|
|  -51.23|  -43.58|     43635| 6.87|133.30005148|+17.36863880| 75864|
|   -0.22|    0.63|    110207| 6.87|334.85726480|+60.14778061|211971|
|   17.33|  -25.93|     19363| 6.87|062.22289969|+23.09864633| 26128|
|  -13.27|  -37.68|     96011| 6.87|292.81823731|+47.48127153|184242|
|    4.77|   -2.21|    108621| 6.87|330.07121604|+34.62960052|209126|
|  -22.41|  -26.08|     10787| 6.87|034.72443327|-19.53456866| 14376|
|    1.67|   -5.63|     56941| 6.87|175.10032952|+00.95217774|101445|
|    4.81|    2.85|      2517| 6.87|007.97866946|+19.64295811|  2841|
|   -5.63|    1.85|     19856| 6.87|063.86147608|-16.44517816| 26994|
|   17.89|   -3.58|    104374| 6.87|317.17197414|-37.24268933|201108|
|  -21.84| -136.47|     84586| 6.87|259.35640625|-66.95070300|155555|
|  -12.15|   14.83|     50043| 6.87|153.25411868|-19.68920306| 88655|
|   41.14|  -32.38|     72029| 6.87|221.01460504|+61.09835347|130173|
|  -32.85|   -7.84|     58674| 6.87|180.46205861|-73.29851893|104481|
|  -11.35|  -11.46|     74122| 6.87|227.22462024|-59.14211890|133790|
|    2.75|   -4.60|     54141| 6.87|166.13890367|+12.66699449| 96003|
|  -22.66|    9.47|     78792| 6.87|241.28541970|-03.52763438|144271|
|   -5.16|   -0.49|     64624| 6.87|198.68496648|-63.58105530|114886|
| -282.42|   55.14|     62345| 6.87|191.62921655|-11.81257452|111031|
|  -19.33|    5.50|      3042| 6.87|009.66940318|-73.13763182|  3719|
|  -13.04|  -18.18|     31511| 6.87|098.97795947|+43.70587267| 46493|
|   14.83|    3.19|     88234| 6.87|270.27062048|+47.40307968|164921|
|   17.38|    5.87|     90347| 6.87|276.51400398|+00.78048052|169725|
|    6.53|    3.34|     99450| 6.87|302.77479946|-06.08768956|191619|
|   10.15|  -35.00|    109551| 6.87|332.86310368|-27.15228682|210524|
|    1.96|  -10.06|     44464| 6.87|135.88445869|+53.10830868| 77247|
|  -26.66|  -19.52|      2243| 6.87|007.11912255|+32.43779213|  2453|
|   52.82|    0.43|    118054| 6.87|359.19704781|+04.72511081|224315|
|   -4.32|  -13.77|     25727| 6.87|082.40649272|-00.02122430| 36139|
|  -57.67|  -57.60|      9242| 6.87|029.70918077|+73.15252392| 11755|
|    0.96|   23.79|     39313| 6.87|120.56910671|+60.99341814| 65429|
|  106.47| -137.16|     81357| 6.87|249.22446835|+22.86825165|149907|
|   32.87|    5.10|     72807| 6.87|223.22266243|+32.69089637|131495|
|  -32.11|  -19.03|      6441| 6.87|020.68118523|+04.73828716|  8333|
|  100.69|  -40.85|      9517| 6.87|030.60387105|+12.68519208| 12456|
|   -3.73|   -0.79|     31776| 6.87|099.66981785|+41.58149494| 47046|
|   -7.82|   11.81|     35149| 6.87|108.98448820|-16.23537322| 56310|
|   -8.57|    5.37|     42788| 6.87|130.77869853|-45.56175868| 74599|
|  -29.28|   23.52|     48873| 6.87|149.52993573|-62.58541517| 86703|
|    5.78| -135.70|     41524| 6.87|127.02978810|+21.14880803| 71428|
|    3.90|  -64.48|     20586| 6.87|066.13662461|+50.84533116| 27673|
|   37.07|   -8.96|      6139| 6.87|019.69139722|+72.40145519|  7655|
|    8.35|  -20.12|       619| 6.87|001.89656955|+31.66904954|   281|
|   -6.72|    7.98|     31642| 6.87|099.33323752|-43.45131610| 47601|
|   38.90|  -12.28|       981| 6.87|003.03354264|+53.62391762|   761|
|   -3.72|   -4.28|     70645| 6.87|216.74494229|-59.23763306|126343|
|   20.09|  -18.65|    102371| 6.87|311.13859127|-14.18576259|197497|
|   12.83|  -51.75|     75634| 6.87|231.79335596|+84.82536298|141155|
|   -1.12|   -6.52|     27181| 6.87|086.41421134|+20.69505301| 38307|
|   -9.08|   -2.89|     32839| 6.87|102.68027184|-04.26620930| 49935|
|   -4.01|   -8.54|     54949| 6.87|168.78572219|-39.47693401| 97881|
|  -13.91|   31.77|     52003| 6.87|159.36270761|-12.39401959| 92034|
|   20.91|   -4.06|     97351| 6.87|296.78757002|-17.07811181|186780|
|   25.01|  -36.90|      9359| 6.87|030.06249937|+44.42010272| 12131|
|  -10.99|   -6.63|     70612| 6.87|216.65706035|-39.52316198|126447|
|   10.56|  -16.42|     27538| 6.87|087.48138314|+31.78574500| 38819|
|  -11.93|  -39.30|     68501| 6.87|210.34302988|+31.56369191|122456|
|   60.57|  -62.59|    107103| 6.87|325.41398784|-32.53085387|206252|
|   24.34|    1.06|    111664| 6.87|339.31229237|+42.81034156|214421|
|   -6.53|   35.56|     96214| 6.87|293.47397674|+56.45985673|184959|
|    3.05|  -22.79|     38900| 6.87|119.41559451|+77.57647786| 63383|
|   46.92|   45.09|     77893| 6.87|238.60645913|+05.29394629|142443|
|  123.81|  -86.89|      9151| 6.87|029.48075757|+40.76081521| 11907|
|  -14.61|  -12.35|     44421| 6.87|135.76189748|+49.94827209| 77227|
|   -5.70|   -2.52|      8856| 6.87|028.47592974|+49.94296869| 11451|
|  -24.94|    1.86|     55569| 6.87|170.72809492|-50.78668814| 98980|
|  -17.80|  -16.52|      7330| 6.87|023.59759031|-28.23663362|  9692|
|  -23.84|   51.70|     84632| 6.87|259.52063420|+03.14698060|156539|
|   -2.23|   -0.59|    112562| 6.87|341.97060234|+65.06216715|216014|
|   15.08|  -22.46|     57806| 6.87|177.79554568|-07.99156933|102960|
|    2.11|   40.80|     83819| 6.87|256.95180253|+55.76802744|155343|
|  -19.75|   16.03|     29855| 6.87|094.30797212|-26.93293150| 43828|
|   10.03|    2.48|    103341| 6.87|314.04827982|+43.42430516|199511|
|   -7.76|    7.46|     43057| 6.87|131.58089635|-47.54989551| 75129|
|    8.73|  -11.32|     15615| 6.87|050.26370897|+73.69915669| 20255|
|   18.55|   -9.81|     77942| 6.88|238.75441109|+75.57431593|143803|
|   -6.28|   -5.60|     35595| 6.88|110.18201074|+03.58167614| 57291|
|   -2.04|    4.65|     84596| 6.88|259.39438910|+28.91326173|156652|
|  -17.68|   26.20|     55100| 6.88|169.22135038|-38.39880398| 98126|
|   13.78|  137.43|     95899| 6.88|292.55097655|+55.42237628|184170|
|   14.85|   -5.50|     69859| 6.88|214.44952719|+55.42537378|125469|
|  -73.73| -132.93|     70857| 6.88|217.34403747|+80.81017568|128642|
|    3.05|  -10.93|     34995| 6.88|108.61061674|+24.71116439| 55579|
|  -37.82|  -43.46|     15039| 6.88|048.45911058|-38.80928244| 20232|
|   -0.24|    0.77|     60503| 6.88|186.05390559|-38.91381568|107914|
|   26.95|  -33.93|     16843| 6.88|054.19544890|+34.34767205| 22306|
|    8.58|   -7.10|     74745| 6.88|229.13484832|-39.56092641|135452|
|  -11.38|  -24.21|     92130| 6.88|281.66428606|-39.73086024|173357|
|  -11.10|   29.00|     42315| 6.88|129.41540181|-40.43564739| 73588|
|   -8.32|  -11.73|     35551| 6.88|110.03989875|+16.14035963| 57048|
|  -64.75| -103.65|     36081| 6.88|111.51521081|-15.66566543| 58696|
|    1.44|   -4.17|     93732| 6.88|286.28560194|+09.64213837|177624|
| -127.56| -141.56|     19206| 6.88|061.75264311|-10.00011025| 26040|
|   10.51|  -12.44|    104146| 6.88|316.50209777|+62.92183479|201343|
|   -1.65|  -20.96|     95468| 6.88|291.29151759|-51.10058036|181980|
|   46.85|  -22.31|     65813| 6.88|202.37162157|-18.72905861|117246|
|   -1.35|  -11.93|     91301| 6.88|279.35747037|-47.07454249|171502|
|    0.68|  -11.87|     32433| 6.88|101.54711862|+42.26558367| 48587|
|  -36.23|   12.96|     69350| 6.88|212.90465378|+42.34069203|124291|
|   16.56|    7.39|      6957| 6.88|022.38428683|-09.48910482|  9101|
|   42.85|   29.53|      5764| 6.88|018.50485624|-13.47532545|  7398|
|  -58.06|  -69.98|     41174| 6.88|126.03517064|-19.13568331| 70942|
|    9.52|  -25.28|     57213| 6.88|175.97951568|-09.13234297|101956|
|   -5.14|    1.85|     56246| 6.88|172.94949744|-73.90266991|100359|
|    7.66|    7.05|     94923| 6.88|289.74211539|+40.36043925|181521|
|  -77.84|   51.49|     55735| 6.88|171.29941138|-73.63248324| 99441|
|  -39.97|   14.35|     50575| 6.88|154.96813153|-51.56788470| 89713|
|  -46.04|   -3.02|     81318| 6.88|249.13089955|-08.85400161|149662|
|  -64.58|    3.53|     56920| 6.88|175.03892476|+23.70815157|101397|
|  -16.18|   15.30|     80641| 6.88|246.97770018|+25.98431559|148554|
|  -15.54|  -18.34|     65911| 6.88|202.66307696|+09.31685875|117498|
|   27.74|  -23.72|     76714| 6.88|234.97699228|-19.76908380|139628|
|   -6.04|   -1.57|     29288| 6.88|092.62473770|+22.99787983| 42216|
|  -34.78|    3.55|     52203| 6.88|159.99140311|-52.28412671| 92518|
|  -43.15|  -33.90|    117389| 6.88|357.02903200|-50.89086965|223256|
|  203.78|   37.67|     10784| 6.88|034.71689526|+12.99218496| 14278|
|   58.38|  -30.33|     32037| 6.88|100.37826623|-20.31754635| 48203|
|   -0.26|    1.84|     28149| 6.88|089.22803248|-08.38403153| 40168|
|  -41.83|   36.53|     44568| 6.88|136.20843539|-46.81606787| 78133|
|  -17.08|  -45.60|    115547| 6.88|351.07856979|-72.16508538|220367|
|  -26.93|   44.11|     41604| 6.88|127.22359299|-72.08188282| 72740|
|  -36.69|    0.79|     55830| 6.88|171.64186113|-21.35650343| 99459|
|  -16.60|  -18.55|     68665| 6.88|210.84165424|+22.49580195|122768|
|   32.06|  -52.23|    109880| 6.88|333.82086317|-70.65288564|210742|
|   14.97|  -12.15|    115944| 6.88|352.36222432|+46.46494539|221169|
|    4.92|    0.90|     62981| 6.88|193.57449709|-70.03678267|111953|
|  -13.93|  -88.26|     79948| 6.88|244.78924182|-06.87609160|146949|
|    5.35|   -4.50|     65239| 6.88|200.53436822|-12.57953334|116175|
|  -42.02|  -27.09|     13897| 6.88|044.73680984|+77.08013994| 17889|
|   -8.36|    0.23|    111443| 6.88|338.65227844|+26.59820931|213947|
|   12.61|    0.80|     95879| 6.88|292.49542621|+46.94648564|183969|
|   -5.03|   14.68|     37007| 6.88|114.08027256|-69.05657595| 61950|
|   19.01|   -8.95|     98071| 6.88|298.97523474|+47.09007651|189013|
|    7.92|   -0.08|     97736| 6.88|297.92431500|-14.77686711|187664|
|   62.67| -160.22|     85007| 6.88|260.61504545|+24.87983674|157466|
|  -44.21|  -84.81|     26328| 6.88|084.11004406|+21.99331440| 37013|
|  -13.57|  -22.76|     73998| 6.88|226.83032211|+08.95854292|134012|
|   75.32|   36.16|     16261| 6.88|052.39584209|-23.47581001| 21737|
|   -3.86|   -8.83|     41896| 6.88|128.14708162|-05.89948676| 72412|
|   19.33|  -11.97|     28897| 6.88|091.50933411|-05.88017681| 41608|
|  -25.31|  -12.54|     88144| 6.88|270.05266294|+08.85599980|164309|
|   10.09|   -4.94|     29951| 6.88|094.57258645|-05.65433077| 43857|
|   14.66|  -11.92|     69775| 6.88|214.20600506|-05.64400978|124988|
|   25.56|  -14.38|     82078| 6.88|251.48730572|-67.75011677|150408|
|  -63.39|   33.12|     76632| 6.88|234.74938454|+85.28585695|143802|
|   24.62|  -27.24|     17617| 6.88|056.60932939|+13.50916609| 23538|
|   16.70|  -49.17|     22476| 6.88|072.54175879|+63.62553346| 30244|
|  -11.04|    5.62|     49828| 6.88|152.58846594|-67.26340855| 88572|
|  -14.30|    3.86|     72992| 6.88|223.75078287|+74.88120566|132770|
|  106.83| -279.82|     18432| 6.88|059.11916193|-25.18066027| 24892|
|   -4.01|   -2.39|    102775| 6.88|312.32920846|+58.74874488|198679|
|  -14.02|   -9.73|     28659| 6.88|090.77913014|+20.58629722| 40981|
|    1.35|  -47.12|     25877| 6.88|082.86135624|+38.31969459| 36148|
|   65.63|   70.56|     19428| 6.88|062.41171272|+31.65195602| 26161|
|  -28.24|   35.63|     82505| 6.88|252.93932826|+20.57398656|152307|
|  -11.92|    8.97|    107923| 6.88|327.98080944|+48.43708796|207991|
|   -1.53|   -0.34|      7697| 6.88|024.77987375|+61.07909352|  9973|
|  -17.56|    2.40|     70866| 6.88|217.37975283|-26.01335047|126973|
|    3.66|   -1.64|    112850| 6.88|342.80547840|+48.73324506|216321|
|    3.51|   -8.18|     95700| 6.88|291.97526054|+20.24740333|183261|
|  -27.69|    4.51|     40165| 6.88|123.04842599|+48.95928091| 67870|
|   32.14|  150.97|     25647| 6.88|082.18659539|-65.44893735| 36705|
| -149.40|  -78.50|    107191| 6.88|325.66899426|+63.72156423|206913|
|   17.05|    3.37|     87589| 6.88|268.39254638|-27.28265347|162719|
|  -81.45|  -12.77|     46464| 6.88|142.13964301|+12.38534386| 81872|
|   40.40|  -35.47|      2032| 6.88|006.43993806|-27.71010361|  2199|
|  -43.99|  -44.80|     44164| 6.88|134.92812912|-27.81619461| 77137|
|   18.36|   17.59|    100971| 6.88|307.08684598|+20.11282765|195053|
|   10.28|  -19.13|    106015| 6.88|322.09021278|-02.88531429|204404|
|   -8.87|  -22.44|     39888| 6.88|122.20669423|+27.48045958| 67402|
|    0.39| -107.40|     35662| 6.88|110.37873033|+37.66304093| 57104|
|  -26.62|   -6.25|     62483| 6.88|192.06871443|-44.71875254|111235|
|   10.33|    5.00|     91297| 6.88|279.33555482|+11.35583605|172010|
|    0.08|  -46.93|     90596| 6.88|277.29969528|-29.25941911|170142|
|  -16.60|  -26.19|     34778| 6.88|108.00455795|+43.84304281| 54715|
|  -33.65|  -49.84|     76799| 6.88|235.21434438|-44.62273076|139598|
|   39.52|   41.05|      9469| 6.88|030.45878638|-63.62275719| 12680|
|    4.54|   -4.67|    101139| 6.88|307.51986132|+19.66760319|195340|
|   18.82|   -5.35|     94548| 6.88|288.65169025|-29.83119759|179669|
|  -42.45|   10.87|     55766| 6.88|171.40933390|+29.98731299| 99267|
|   24.92|    4.92|     10390| 6.88|033.46540269|+19.61443211| 13682|
|  -66.95|  -25.19|     77196| 6.88|236.44345986|-30.04140596|140636|
|   18.93|   21.50|    113725| 6.88|345.47934180|-63.08555169|217453|
|  -12.54|  -30.18|    115951| 6.88|352.37635363|-01.03582677|221146|
|   -2.04|  -10.94|     79079| 6.88|242.13741423|-62.98185117|144231|
|   69.51|    5.91|    104338| 6.88|317.03903565|-00.98968533|201222|
|   25.00|    1.09|    103621| 6.88|314.92083462|-62.87730677|199342|
|  -54.07|   -6.98|     95445| 6.88|291.23347993|-44.19477888|182071|
| -249.84| -344.12|      9911| 6.88|031.89341053|-00.61658189| 13043|
|   76.54|    8.14|      4868| 6.88|015.64821189|+27.74793166|  6093|
| -107.22|  -30.86|     53532| 6.88|164.28336294|-00.31188971| 94864|
|  -11.70|    7.81|     47272| 6.88|144.51344903|-54.21912609| 83625|
|   -4.38|  -43.79|     92450| 6.88|282.60695464|+07.45834283|174487|
|  -20.04|   45.01|     42576| 6.88|130.17912927|+51.43063883| 73447|
|   -6.03|   -6.54|     35576| 6.88|110.12946983|+00.40363429| 57275|
|  -14.24|  -17.31|     30670| 6.88|096.68083796|+00.45427537| 45317|
|   -0.04|   13.32|     37643| 6.88|115.87345942|-54.24132855| 62943|
|    3.75|  -49.79|     34244| 6.88|106.49019223|+36.57312234| 53228|
|  165.90|   -2.07|     93509| 6.88|285.65817180|+14.56701386|177082|
|   43.07|   20.96|     98831| 6.88|301.05396004|+31.24316659|190537|
|   21.51|  -11.34|    117137| 6.88|356.20388978|+07.19183343|222919|
|   12.41|   22.23|     91281| 6.88|279.28927241|+00.95108452|171888|
|  -12.38|   -3.36|     22075| 6.88|071.22947413|+52.33968357| 29846|
|    9.32|   -3.60|      8549| 6.88|027.56589910|-12.88689038| 11247|
|    0.36|   17.92|    100886| 6.88|306.83696107|+23.79050654|194911|
|  -24.71|  -10.67|     62476| 6.88|192.05576932|+52.45318944|111381|
|   -0.62|   -4.31|     31237| 6.88|098.27577072|+01.27333111| 46377|
|  -26.41|   27.70|     86422| 6.88|264.87729918|+44.00118805|160740|
| -151.45| -125.30|     51386| 6.88|157.42632499|+01.49142260| 90905|
|   87.95|   19.19|      2701| 6.88|008.58088296|-42.43128561|  3136|
|   20.35|  -16.42|     66735| 6.88|205.18057277|+52.77188713|119214|
|    6.24|   43.63|     22926| 6.88|074.00427494|+01.62508434| 31437|
|  199.01|  -83.58|     13528| 6.88|043.55814132|+42.58898511| 17922|
|    3.20|   -5.94|     87656| 6.88|268.55990674|-34.72763427|162780|
|  -11.78|   -5.03|     89309| 6.88|273.35474902|+11.88428938|167135|
|   -0.42|   -9.95|     93295| 6.88|285.04892601|-60.20368282|175652|
|   11.13|   57.28|     26348| 6.88|084.15139805|-35.06134724| 37377|
|  -90.72|   44.51|     67590| 6.88|207.74915118|+53.29041959|120915|
|    2.96|  -37.47|       432| 6.88|001.30417878|+35.57110311|    17|
|    0.98|   25.75|     31661| 6.88|099.40083776|-55.34379982| 47910|
|   30.71|  -23.80|    107323| 6.88|326.07504284|-55.47301924|206502|
|  -16.49|   -4.02|    110965| 6.88|337.23226620|-60.05401404|212878|
| -153.83|  -56.45|     59426| 6.88|182.84583247|-16.79070419|105913|
|   34.98|   17.19|     15092| 6.88|048.66694973|-35.55770716| 20301|
|  -37.43|    2.66|     56520| 6.88|173.80896141|-35.61204720|100721|
|    5.40|   -0.75|     51399| 6.88|157.47370104|+28.58122314| 90861|
|    6.34|  -21.63|     30267| 6.88|095.50540380|+44.05856803| 44091|
|  -14.18|  -83.49|     47919| 6.88|146.49906441|-35.86358720| 84687|
|    8.11|    3.71|    104291| 6.88|316.92018111|+68.25406758|201731|
|   33.16|   -1.18|    105267| 6.88|319.83535367|-13.04794357|202929|
|  -12.60|    7.46|     44181| 6.88|135.00455722|-49.55798568| 77321|
| -198.46|  -51.79|     88531| 6.88|271.17842690|-59.20944895|164427|
|   -3.69|    5.90|     29464| 6.88|093.12150074|-36.56375352| 43071|
|   -3.30|    0.05|     30663| 6.88|096.65722547|+15.52370180| 45180|
|    5.20|   -8.42|    106541| 6.88|323.66671710|-36.64697385|205186|
|    7.80|  -14.91|     17220| 6.88|055.32661111|+28.70279174| 22860|
| -241.03|  -94.62|    108903| 6.88|330.89790105|-55.97673111|209268|
|    7.98|  -15.94|     25735| 6.88|082.43181359|+35.10878950| 35940|
|  -21.97|    5.94|     54630| 6.88|167.72840470|-58.45526667| 97271|
|   -6.94|    2.36|     53109| 6.88|162.98419324|-58.41546221| 94304|
|   -4.46|   -2.92|    103868| 6.88|315.69657995|+15.96712201|200393|
|   75.72|  -39.56|     68474| 6.88|210.28480830|-37.46991822|122195|
|   14.90|   17.80|     28654| 6.88|090.76320863|-37.54711099| 41393|
|  220.25|  138.03|      9576| 6.88|030.75664962|+03.35828084| 12536|
|   -4.30|  -34.28|     28482| 6.88|090.20141673|+67.01403353| 39894|
|   30.29|    3.36|      4049| 6.89|012.96727279|-43.70903814|  5042|
|   48.05|  -33.40|    117324| 6.89|356.84700678|-68.39388632|223148|
|  -16.39|  -16.09|     76011| 6.89|232.86310651|-71.06209051|137509|
|   -2.27|  -30.18|     21642| 6.89|069.72220826|+42.24003966| 29297|
|  -67.45|  -12.48|     55048| 6.89|169.03796400|+78.30898523| 97619|
|  -21.52|  -32.86|    117398| 6.89|357.06025617|+07.16326231|223292|
|  -12.47|  -36.64|     30328| 6.89|095.68853665|+04.21042253| 44602|
|   -2.00|   -4.80|     90361| 6.89|276.58182891|+26.22773104|170028|
|   -1.15|   -4.09|      2814| 6.89|008.95289342|+49.02115007|  3210|
|   28.68|  -33.07|     66802| 6.89|205.40252332|-45.49374950|118998|
|  -21.40|   11.02|     83285| 6.89|255.30918959|+52.60448109|154199|
|  -73.81| -233.62|      1147| 6.89|003.58685990|-21.19639424|  1000|
|  -84.62|   16.40|     64834| 6.89|199.36406650|-10.54632759|115466|
|   33.77|  -40.71|    108018| 6.89|328.25394339|-10.56250566|207936|
|  -30.37|  -22.56|     39523| 6.89|121.16750151|+39.74080018| 66319|
